0:0:0:0:0:0:0:1 - - [25/May/2016:16:15:49 +0200] "GET /games HTTP/1.1" 500 353
0:0:0:0:0:0:0:1 - - [25/May/2016:16:18:34 +0200] "GET / HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:18:35 +0200] "GET /users HTTP/1.1" 200 1329
0:0:0:0:0:0:0:1 - - [25/May/2016:16:18:35 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:18:35 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:18:37 +0200] "GET /users/1/predictions HTTP/1.1" 200 1074
0:0:0:0:0:0:0:1 - - [25/May/2016:16:18:37 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:18:37 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:18:38 +0200] "GET /games HTTP/1.1" 500 388
0:0:0:0:0:0:0:1 - - [25/May/2016:16:25:48 +0200] "GET / HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:25:48 +0200] "GET /users HTTP/1.1" 200 1329
0:0:0:0:0:0:0:1 - - [25/May/2016:16:25:49 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:25:49 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:25:50 +0200] "GET /users/1/predictions HTTP/1.1" 200 1074
0:0:0:0:0:0:0:1 - - [25/May/2016:16:25:50 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:25:50 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:25:53 +0200] "GET /games HTTP/1.1" 500 367
0:0:0:0:0:0:0:1 - - [25/May/2016:16:27:37 +0200] "GET / HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:27:38 +0200] "GET /users HTTP/1.1" 200 1329
0:0:0:0:0:0:0:1 - - [25/May/2016:16:27:38 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:27:38 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:27:39 +0200] "GET /games HTTP/1.1" 500 400
0:0:0:0:0:0:0:1 - - [25/May/2016:16:28:17 +0200] "GET / HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:28:17 +0200] "GET /users HTTP/1.1" 200 1329
0:0:0:0:0:0:0:1 - - [25/May/2016:16:28:17 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:28:17 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:28:19 +0200] "GET /games HTTP/1.1" 200 2081
0:0:0:0:0:0:0:1 - - [25/May/2016:16:28:19 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:28:19 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:28:23 +0200] "GET /games/new? HTTP/1.1" 200 1169
0:0:0:0:0:0:0:1 - - [25/May/2016:16:28:24 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:28:24 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:28:33 +0200] "GET /games/new? HTTP/1.1" 200 1169
0:0:0:0:0:0:0:1 - - [25/May/2016:16:28:34 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:28:34 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:29:41 +0200] "GET /games/new? HTTP/1.1" 200 1158
0:0:0:0:0:0:0:1 - - [25/May/2016:16:29:42 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:29:42 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:29:44 +0200] "GET /games/new? HTTP/1.1" 200 1158
0:0:0:0:0:0:0:1 - - [25/May/2016:16:29:44 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:29:44 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:29:45 +0200] "GET /games/new? HTTP/1.1" 200 1158
0:0:0:0:0:0:0:1 - - [25/May/2016:16:29:45 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:29:45 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:29:46 +0200] "GET /games/new? HTTP/1.1" 200 1158
0:0:0:0:0:0:0:1 - - [25/May/2016:16:29:46 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:29:46 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:42:31 +0200] "GET /users HTTP/1.1" 200 1336
0:0:0:0:0:0:0:1 - - [25/May/2016:16:42:31 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:42:31 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:42:33 +0200] "GET /users/1/predictions HTTP/1.1" 200 1081
0:0:0:0:0:0:0:1 - - [25/May/2016:16:42:33 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:42:33 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:42:35 +0200] "GET /users/games.html HTTP/1.1" 404 307
0:0:0:0:0:0:0:1 - - [25/May/2016:16:42:50 +0200] "GET /users HTTP/1.1" 200 1336
0:0:0:0:0:0:0:1 - - [25/May/2016:16:42:51 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:42:51 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:42:54 +0200] "GET /users/1/predictions HTTP/1.1" 200 1081
0:0:0:0:0:0:0:1 - - [25/May/2016:16:42:54 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:42:54 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:43:20 +0200] "GET /users/games.html HTTP/1.1" 404 307
0:0:0:0:0:0:0:1 - - [25/May/2016:16:49:25 +0200] "GET / HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:49:25 +0200] "GET /users HTTP/1.1" 200 1308
0:0:0:0:0:0:0:1 - - [25/May/2016:16:49:25 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:49:25 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:49:27 +0200] "GET /1/predictions HTTP/1.1" 200 1074
0:0:0:0:0:0:0:1 - - [25/May/2016:16:49:27 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:49:27 +0200] "GET /css/main.css HTTP/1.1" 200 88
